LinkID,RoadName,RoadCategory,SpeedBand,MinimumSpeed,MaximumSpeed,StartLon,StartLat,EndLon,EndLat
103000583,GRANGE ROAD,C,4,30,39,103.82323542156517,1.3045308153176574,103.82322716383942,1.3045514800189688
103000586,GRANGE ROAD,C,4,30,39,103.82323542156517,1.3045308153176574,103.82345537893475,1.3039803203240277
103000587,GRANGE ROAD,C,4,30,39,103.82345537893475,1.3039803203240277,103.82323542156517,1.3045308153176574
103000590,STEVENS ROAD,C,5,40,49,103.83235126377782,1.3123210243571486,103.83315772987676,1.3115941685350712
103000591,STEVENS ROAD,C,6,50,59,103.83315772987676,1.3115941685350712,103.83235126377782,1.3123210243571486
103000594,ANG MO KIO AVENUE 8,C,6,50,59,103.84603776256378,1.3802644454971402,103.84700021880467,1.379102983292406
103000595,ANG MO KIO AVENUE 8,C,6,50,59,103.84700021880467,1.379102983292406,103.84603776256378,1.3802644454971402
103000598,ANG MO KIO AVENUE 8,C,5,40,49,103.84700021880467,1.379102983292406,103.84756217854924,1.3777027981180603
103000599,ANG MO KIO AVENUE 8,C,5,40,49,103.84756217854924,1.3777027981180603,103.84700021880467,1.379102983292406
103000602,ANG MO KIO AVENUE 8,C,3,20,29,103.85128868333194,1.3662705961072554,103.85063393131084,1.367423231286439
103000603,ANG MO KIO AVENUE 8,C,4,30,39,103.85063393131084,1.367423231286439,103.85128868333194,1.3662705961072554
103000606,ANG MO KIO AVENUE 8,C,3,20,29,103.85063393131084,1.367423231286439,103.84998011317111,1.368574220333337
103000607,ANG MO KIO AVENUE 8,C,5,40,49,103.84998011317111,1.368574220333337,103.85063393131084,1.367423231286439
103000610,BEDOK NORTH AVENUE 3,C,5,40,49,103.9335643527379,1.3353186430332342,103.93335267093885,1.3362098473363948
103000611,BEDOK NORTH AVENUE 3,C,4,30,39,103.93335267093885,1.3362098473363948,103.9335643527379,1.3353186430332342
103000614,BEDOK NORTH AVENUE 3,C,4,30,39,103.93335267093885,1.3362098473363948,103.93309717189955,1.3374601217637425
103000615,BEDOK NORTH AVENUE 3,C,4,30,39,103.93309717189955,1.3374601217637425,103.93335267093885,1.3362098473363948
103000626,JALAN BATU,D,7,60,69,103.88251914863919,1.3026531717253007,103.88332575871391,1.30192621857122
103000627,JALAN BATU,D,8,70,999,103.88332575871391,1.30192621857122,103.88251914863919,1.3026531717253007
103000634,PRINSEP STREET,B,8,70,999,103.8508158905501,1.3010823775748162,103.85141396748956,1.3018059374798563
103000635,PRINSEP STREET,B,5,40,49,103.85141396748956,1.3018059374798563,103.8508158905501,1.3010823775748162
103000638,ANG MO KIO AVENUE 8,C,4,30,39,103.84807630025367,1.373800752801476,103.84806725212309,1.3738803459530748
103000639,ANG MO KIO AVENUE 8,C,5,40,49,103.84806725212309,1.3738803459530748,103.84807630025367,1.373800752801476
103000642,ANG MO KIO AVENUE 8,C,5,40,49,103.8451761128162,1.380684897925153,103.84538452798964,1.3806504496395628
103000643,ANG MO KIO AVENUE 8,C,5,40,49,103.84538452798964,1.3806504496395628,103.8451761128162,1.380684897925153
103000646,ANG MO KIO AVENUE 8,C,6,50,59,103.84540967903897,1.3806409717745074,103.84603776256378,1.3802644454971402
103000647,ANG MO KIO AVENUE 8,C,5,40,49,103.84603776256378,1.3802644454971402,103.84540967903897,1.3806409717745074
103000648,DORSET ROAD,D,3,20,29,103.85056989112493,1.3135747759643635,103.85032404665321,1.3133901063939397
103000652,DORSET ROAD,D,3,20,29,103.85107793387837,1.3139573638553332,103.85056989112493,1.3135747759643635
103000656,KOEK ROAD,D,5,40,49,103.84091228655736,1.3015437525944837,103.84068798960408,1.3008488303169885
103000660,KOEK ROAD,D,4,30,39,103.84068798960408,1.3008488303169885,103.8407011799061,1.3007305484074356
103000666,CHATSWORTH AVENUE,D,3,20,29,103.8196580733416,1.3013080492862406,103.81935013436056,1.3010301634253092
103000667,CHATSWORTH AVENUE,D,4,30,39,103.81935013436056,1.3010301634253092,103.8196580733416,1.3013080492862406
103000670,CHATSWORTH AVENUE,D,4,30,39,103.81935013436056,1.3010301634253092,103.81892884778986,1.301661814609994
103000671,CHATSWORTH AVENUE,D,5,40,49,103.81892884778986,1.301661814609994,103.81935013436056,1.3010301634253092
103000674,GRANGE GARDEN,E,5,40,49,103.82333385320139,1.3010236529646493,103.82423937068208,1.3011896344812637
103000675,GRANGE GARDEN,E,5,40,49,103.82423937068208,1.3011896344812637,103.82333385320139,1.3010236529646493
103000678,GRANGE ROAD,C,5,40,49,103.82333385320139,1.3010236529646493,103.82340946928127,1.302429931449246
103000679,GRANGE ROAD,C,5,40,49,103.82340946928127,1.302429931449246,103.82333385320139,1.3010236529646493
103000682,WALSHE ROAD,E,4,30,39,103.82752137157676,1.3125573734728961,103.82776519981492,1.313527241870939
103000683,WALSHE ROAD,E,5,40,49,103.82776519981492,1.313527241870939,103.82752137157676,1.3125573734728961
103000686,WALSHE ROAD,E,5,40,49,103.82752137157676,1.3125573734728961,103.82687900682744,1.3128379691247396
103000687,WALSHE ROAD,E,3,20,29,103.82687900682744,1.3128379691247396,103.82752137157676,1.3125573734728961
103000690,ANG MO KIO AVENUE 8,C,4,30,39,103.8478437532391,1.3758474480274783,103.84781087621323,1.376136862862823
103000691,ANG MO KIO AVENUE 8,C,4,30,39,103.84781087621323,1.376136862862823,103.8478437532391,1.3758474480274783
103000694,BEDOK NORTH AVENUE 1,C,3,20,29,103.9271573268364,1.3244923386287593,103.92711737993756,1.324804408829976
103000695,BEDOK NORTH AVENUE 1,C,3,20,29,103.92711737993756,1.324804408829976,103.9271573268364,1.3244923386287593
103000698,BEDOK NORTH AVENUE 1,C,3,20,29,103.92711737993756,1.324804408829976,103.92704270518263,1.3253879069403292
103000699,BEDOK NORTH AVENUE 1,C,4,30,39,103.92704270518263,1.3253879069403292,103.92711737993756,1.324804408829976
103000702,BEDOK NORTH AVENUE 3,C,4,30,39,103.93309717189955,1.3374601217637425,103.93298866434807,1.337960130498252
103000703,BEDOK NORTH AVENUE 3,C,4,30,39,103.93298866434807,1.337960130498252,103.93309717189955,1.3374601217637425
103000706,BEDOK NORTH AVENUE 3,C,5,40,49,103.93410855531661,1.332470690656717,103.93398349405123,1.3331261420447007
103000707,BEDOK NORTH AVENUE 3,C,4,30,39,103.93398349405123,1.3331261420447007,103.93410855531661,1.332470690656717
103000710,BEDOK NORTH AVENUE 3,C,4,30,39,103.93429044700035,1.331517421090297,103.93447239316134,1.3305807737063633
103000711,BEDOK NORTH AVENUE 3,C,4,30,39,103.93447239316134,1.3305807737063633,103.93429044700035,1.331517421090297
103000714,FERNHILL CRESCENT,E,4,30,39,103.82436435407683,1.3125268779505506,103.82365928526495,1.3135710366962168
103000715,FERNHILL CRESCENT,E,8,70,999,103.82365928526495,1.3135710366962168,103.82436435407683,1.3125268779505506
103000718,FERNHILL CRESCENT,E,8,70,999,103.82436435407683,1.3125268779505506,103.82367702570646,1.3127715602878596
103000719,FERNHILL CRESCENT,E,8,70,999,103.82367702570646,1.3127715602878596,103.82436435407683,1.3125268779505506
103000720,PETAIN ROAD,E,5,40,49,103.85772496096,1.312526882962598,103.85727722633219,1.3128994765010902
103000726,LORONG TAHAR,E,6,50,59,103.87542930190754,1.3124852352944107,103.87582290449367,1.312609280269797
103000727,LORONG TAHAR,E,7,60,69,103.87582290449367,1.312609280269797,103.87542930190754,1.3124852352944107
103000732,PETAIN ROAD,E,6,50,59,103.85796897801305,1.3123222590147685,103.85772496096,1.312526882962598
103000738,WINSTEDT DRIVE,E,4,30,39,103.84350297459066,1.3108593785553044,103.84297256751098,1.3101593752468101
103000739,WINSTEDT DRIVE,E,2,10,19,103.84297256751098,1.3101593752468101,103.84350297459066,1.3108593785553044
103000742,WINSTEDT DRIVE,E,4,30,39,103.84230465051553,1.3104800021662708,103.84297256751098,1.3101593752468101
103000743,WINSTEDT DRIVE,E,3,20,29,103.84297256751098,1.3101593752468101,103.84230465051553,1.3104800021662708
103000746,DRAYCOTT PARK,D,2,10,19,103.83149312374148,1.3101476274410442,103.83157663459096,1.3105190500950636
103000747,DRAYCOTT PARK,D,2,10,19,103.83157663459096,1.3105190500950636,103.83149312374148,1.3101476274410442
103000750,LADY HILL ROAD,E,5,40,49,103.8241463378636,1.3103806026536704,103.82289491045184,1.3105467476055914
103000751,LADY HILL ROAD,E,2,10,19,103.82289491045184,1.3105467476055914,103.8241463378636,1.3103806026536704
103000754,PASAR LANE,E,6,50,59,103.85548999567351,1.3049729085760269,103.85592178752432,1.305445507613457
103000755,PASAR LANE,E,3,20,29,103.85592178752432,1.305445507613457,103.85548999567351,1.3049729085760269
103000758,WELD ROAD,E,4,30,39,103.85548999567351,1.3049729085760269,103.85522047922288,1.305277654723263
103000759,WELD ROAD,E,5,40,49,103.85522047922288,1.305277654723263,103.85548999567351,1.3049729085760269
103000762,WILKINSON ROAD,E,8,70,999,103.8856082959333,1.3022870043432744,103.88686503022434,1.302366905524733
103000763,WILKINSON ROAD,E,3,20,29,103.88686503022434,1.302366905524733,103.8856082959333,1.3022870043432744
103000766,SHERWOOD ROAD,E,2,10,19,103.81904560462948,1.3048813899663965,103.81861041689989,1.3054979109686005
103000767,SHERWOOD ROAD,E,7,60,69,103.81861041689989,1.3054979109686005,103.81904560462948,1.3048813899663965
103000768,BIDEFORD ROAD,C,3,20,29,103.836845680642,1.304865918473938,103.83703400759208,1.3052352879030098
103000774,SHERWOOD ROAD,E,2,10,19,103.81904560462948,1.3048813899663965,103.8188603154509,1.3048570162708006
103000775,SHERWOOD ROAD,E,8,70,999,103.8188603154509,1.3048570162708006,103.81904560462948,1.3048813899663965
103000778,WIMBORNE ROAD,E,3,20,29,103.88599980938392,1.3048447737796065,103.88638311181344,1.3048700607466412
103000779,WIMBORNE ROAD,E,2,10,19,103.88638311181344,1.3048700607466412,103.88599980938392,1.3048447737796065
103000782,WIMBORNE ROAD,E,2,10,19,103.88599980938392,1.3048447737796065,103.88595734741624,1.3054374136970703
103000783,WIMBORNE ROAD,E,2,10,19,103.88595734741624,1.3054374136970703,103.88599980938392,1.3048447737796065
103000786,BEDOK NORTH AVENUE 4,D,4,30,39,103.94374496770426,1.3361429287690658,103.94409316516534,1.336497586014281
103000787,BEDOK NORTH AVENUE 4,D,3,20,29,103.94409316516534,1.336497586014281,103.94374496770426,1.3361429287690658
103000792,SCOTTS ROAD,F,4,30,39,103.83226794405363,1.3057800978363552,103.83228309396262,1.3048026423179848
103000798,SUNGEI ROAD,B,8,70,999,103.85663682706912,1.3047845551566757,103.8569308256185,1.3051147088162958
103000799,SUNGEI ROAD,B,8,70,999,103.8569308256185,1.3051147088162958,103.85663682706912,1.3047845551566757
103000802,PITT STREET,E,5,40,49,103.85617451974063,1.3052169542710033,103.85663682706912,1.3047845551566757
103000803,PITT STREET,E,8,70,999,103.85663682706912,1.3047845551566757,103.85617451974063,1.3052169542710033
103000806,KAY SIANG ROAD,E,1,0,9,103.81050245388612,1.2981535674737417,103.81033620407007,1.2982810361681365
103000807,KAY SIANG ROAD,E,2,10,19,103.81033620407007,1.2982810361681365,103.81050245388612,1.2981535674737417
103000810,TANJONG RHU ROAD,B,4,30,39,103.88406707129168,1.29805905086128,103.88411348692426,1.29970190934658
103000811,TANJONG RHU ROAD,B,3,20,29,103.88411348692426,1.29970190934658,103.88406707129168,1.29805905086128
103000814,KAY SIANG ROAD,E,1,0,9,103.81033620407007,1.2982810361681365,103.81013262302979,1.2980452392774777
103000815,KAY SIANG ROAD,E,1,0,9,103.81013262302979,1.2980452392774777,103.81033620407007,1.2982810361681365
103000818,KAY SIANG ROAD,E,1,0,9,103.81013262302979,1.2980452392774777,103.8100743238392,1.2982246918341682
103000819,KAY SIANG ROAD,E,1,0,9,103.8100743238392,1.2982246918341682,103.81013262302979,1.2980452392774777
103000822,ONE TREE HILL,E,3,20,29,103.8253010925262,1.3010091268966202,103.8257790456515,1.3013868725098114
103000823,ONE TREE HILL,E,8,70,999,103.8257790456515,1.3013868725098114,103.8253010925262,1.3010091268966202
103000826,LENGKOK MERAK,E,8,70,999,103.8253010925262,1.3010091268966202,103.82562409886084,1.3019154913408086
103000827,LENGKOK MERAK,E,2,10,19,103.82562409886084,1.3019154913408086,103.8253010925262,1.3010091268966202
103000830,RIDLEY PARK,E,8,70,999,103.81411709648594,1.3009866921398463,103.8141127804082,1.3013910245397402
103000831,RIDLEY PARK,E,4,30,39,103.8141127804082,1.3013910245397402,103.81411709648594,1.3009866921398463
103000834,GOODMAN ROAD,E,3,20,29,103.8856082959333,1.3022870043432744,103.88554985502151,1.3031834748663926
103000835,GOODMAN ROAD,E,8,70,999,103.88554985502151,1.3031834748663926,103.8856082959333,1.3022870043432744
103000838,JALAN TUPAI,E,8,70,999,103.82877814631033,1.3022836478769049,103.82774617488765,1.3025271098303324
103000839,JALAN TUPAI,E,8,70,999,103.82774617488765,1.3025271098303324,103.82877814631033,1.3022836478769049
103000842,BIDEFORD ROAD,C,3,20,29,103.83695623568973,1.303367431108309,103.83682781397152,1.3022825552999076
103000843,BIDEFORD ROAD,C,3,20,29,103.83682781397152,1.3022825552999076,103.83695623568973,1.303367431108309
103000844,CABLE ROAD,E,3,20,29,103.82596149276202,1.2960654096709168,103.82457458512825,1.2950687499722084
103000850,CABLE ROAD,E,4,30,39,103.82457458512825,1.2950687499722084,103.82330040109034,1.296280223288126
103000851,CABLE ROAD,E,3,20,29,103.82330040109034,1.296280223288126,103.82457458512825,1.2950687499722084
103000854,JALAN KUALA,E,4,30,39,103.8354990479806,1.2959196449682264,103.83540405321959,1.2950148913365573
103000855,JALAN KUALA,E,5,40,49,103.83540405321959,1.2950148913365573,103.8354990479806,1.2959196449682264
103000858,CARPENTER STREET,D,4,30,39,103.84714396212335,1.2885670134046823,103.8484550719313,1.2876813975832344
103000859,CARPENTER STREET,D,4,30,39,103.8484550719313,1.2876813975832344,103.84714396212335,1.2885670134046823
103000862,HOOPER ROAD,E,4,30,39,103.84356326107677,1.3115598539922761,103.8432595670941,1.3109616270123052
103000863,HOOPER ROAD,E,6,50,59,103.8432595670941,1.3109616270123052,103.84356326107677,1.3115598539922761
103000864,HAMILTON ROAD,E,3,20,29,103.86178507739291,1.3120101853447135,103.86038505459275,1.3109572673338927
103000870,HORNE ROAD,E,5,40,49,103.86038505459275,1.3109572673338927,103.86002491168635,1.3113764532698613
103000871,HORNE ROAD,E,3,20,29,103.86002491168635,1.3113764532698613,103.86038505459275,1.3109572673338927
103000874,BEDOK RESERVOIR ROAD,C,4,30,39,103.93370315844263,1.338115027636161,103.93428755405625,1.3383570201169084
103000875,BEDOK RESERVOIR ROAD,C,3,20,29,103.93428755405625,1.3383570201169084,103.93370315844263,1.338115027636161
103000878,ANGULLIA PARK,E,8,70,999,103.82980042827975,1.3041457908670204,103.82935354671685,1.3031629356028471
103000879,ANGULLIA PARK,E,3,20,29,103.82935354671685,1.3031629356028471,103.82980042827975,1.3041457908670204
103000882,ANGULLIA PARK,E,8,70,999,103.82935354671685,1.3031629356028471,103.82877814631033,1.3022836478769049
103000883,ANGULLIA PARK,E,3,20,29,103.82877814631033,1.3022836478769049,103.82935354671685,1.3031629356028471
103000886,BEDOK RESERVOIR ROAD,C,3,20,29,103.91292220139155,1.3325819300928987,103.91363120796856,1.3331715249190608
103000887,BEDOK RESERVOIR ROAD,C,4,30,39,103.91363120796856,1.3331715249190608,103.91292220139155,1.3325819300928987
103000890,BEDOK RESERVOIR ROAD,C,3,20,29,103.91363120796856,1.3331715249190608,103.91398715396191,1.3340305501607592
103000891,BEDOK RESERVOIR ROAD,C,4,30,39,103.91398715396191,1.3340305501607592,103.91363120796856,1.3331715249190608
103000894,BEDOK RESERVOIR ROAD,C,3,20,29,103.91016444097393,1.3316242065559465,103.91158861675343,1.3319487918753772
103000895,BEDOK RESERVOIR ROAD,C,3,20,29,103.91158861675343,1.3319487918753772,103.91016444097393,1.3316242065559465
103000898,BEDOK RESERVOIR ROAD,C,6,50,59,103.93831348602518,1.3442572577298928,103.9383384628674,1.3443948102538565
103000899,BEDOK RESERVOIR ROAD,C,5,40,49,103.9383384628674,1.3443948102538565,103.93831348602518,1.3442572577298928
103000902,BEDOK RESERVOIR ROAD,C,4,30,39,103.91604470688691,1.3378762966441458,103.91723161005793,1.3380931134273595
103000903,BEDOK RESERVOIR ROAD,C,5,40,49,103.91723161005793,1.3380931134273595,103.91604470688691,1.3378762966441458
103000906,BEDOK RESERVOIR ROAD,C,3,20,29,103.91723161005793,1.3380931134273595,103.91748274929562,1.3381325711963585
103000907,BEDOK RESERVOIR ROAD,C,4,30,39,103.91748274929562,1.3381325711963585,103.91723161005793,1.3380931134273595
103000910,BEDOK RESERVOIR ROAD,C,3,20,29,103.90713830378151,1.3313291785543604,103.90777636841813,1.3316420691276942
103000911,BEDOK RESERVOIR ROAD,C,3,20,29,103.90777636841813,1.3316420691276942,103.90713830378151,1.3313291785543604
103000914,BEDOK RESERVOIR ROAD,C,3,20,29,103.90777636841813,1.3316420691276942,103.90935878927051,1.3316948986769936
103000915,BEDOK RESERVOIR ROAD,C,4,30,39,103.90935878927051,1.3316948986769936,103.90777636841813,1.3316420691276942
103000918,BEDOK RESERVOIR ROAD,C,5,40,49,103.93826570742942,1.3439953924596793,103.93831348602518,1.3442572577298928
103000919,BEDOK RESERVOIR ROAD,C,5,40,49,103.93831348602518,1.3442572577298928,103.93826570742942,1.3439953924596793
103000922,BEDOK RESERVOIR ROAD,C,4,30,39,103.91349383891486,1.3368459227822735,103.91487885234604,1.3375156304908398
103000923,BEDOK RESERVOIR ROAD,C,4,30,39,103.91487885234604,1.3375156304908398,103.91349383891486,1.3368459227822735
103000926,BEDOK RESERVOIR ROAD,C,4,30,39,103.91487885234604,1.3375156304908398,103.91604470688691,1.3378762966441458
103000927,BEDOK RESERVOIR ROAD,C,5,40,49,103.91604470688691,1.3378762966441458,103.91487885234604,1.3375156304908398
103000930,TALMA ROAD,E,4,30,39,103.87714337370616,1.3108981274496783,103.87775037224722,1.3110113702489334
103000931,TALMA ROAD,E,7,60,69,103.87775037224722,1.3110113702489334,103.87714337370616,1.3108981274496783
103000936,ORANGE GROVE ROAD,F,4,30,39,103.82596500741973,1.3141261346143287,103.82629209573213,1.3147932311346617
103000942,TESSENSOHN ROAD,D,3,20,29,103.85573716606248,1.3148829614655,103.85491622616078,1.3141337207319783
103000943,TESSENSOHN ROAD,D,3,20,29,103.85491622616078,1.3141337207319783,103.85573716606248,1.3148829614655
103000950,KELANTAN LANE,E,6,50,59,103.85699202345181,1.3068028767465807,103.85739940333855,1.306434127199633
103000951,KELANTAN LANE,E,8,70,999,103.85739940333855,1.306434127199633,103.85699202345181,1.3068028767465807
103000952,KAMPONG KAPOR ROAD,E,2,10,19,103.85365896674597,1.3064163082912195,103.85399994248284,1.3069081713629047
103000956,UPPER WELD ROAD,D,5,40,49,103.85365896674597,1.3064163082912195,103.85364561816444,1.306893179904927
103000960,VEERASAMY ROAD,E,4,30,39,103.85594795272537,1.306396727200617,103.85490426894879,1.3070728937390994
103000966,RACE COURSE ROAD,D,2,10,19,103.84974167110374,1.306712724555774,103.84964712513366,1.3065860327220915
103000967,RACE COURSE ROAD,D,5,40,49,103.84964712513366,1.3065860327220915,103.84974167110374,1.306712724555774
103000970,LINCOLN ROAD,E,3,20,29,103.84261502964878,1.3135785082460492,103.84277519172518,1.3147915862600077
103000971,LINCOLN ROAD,E,3,20,29,103.84277519172518,1.3147915862600077,103.84261502964878,1.3135785082460492
103000974,LINCOLN ROAD,E,8,70,999,103.84277519172518,1.3147915862600077,103.84294233512517,1.315854648211366
103000975,LINCOLN ROAD,E,4,30,39,103.84294233512517,1.315854648211366,103.84277519172518,1.3147915862600077
103000978,MINTO ROAD,E,4,30,39,103.86174068091944,1.3024905994868776,103.86232921536688,1.3029220018190328
103000979,MINTO ROAD,E,2,10,19,103.86232921536688,1.3029220018190328,103.86174068091944,1.3024905994868776
103000980,BIDEFORD ROAD,C,2,10,19,103.83647688713734,1.302472770809991,103.83695623568973,1.303367431108309
103000986,KANDAHAR STREET,E,4,30,39,103.85917081005064,1.3030837729876676,103.85961424505442,1.3024623974822258
103000987,KANDAHAR STREET,E,3,20,29,103.85961424505442,1.3024623974822258,103.85917081005064,1.3030837729876676
103000988,CUPPAGE ROAD,E,3,20,29,103.84059908315483,1.3024590972915757,103.84069188619374,1.3028799250818761
103000994,CUPPAGE ROAD,E,2,10,19,103.84059908315483,1.3024590972915757,103.83996913104441,1.3026246610998955
103000995,CUPPAGE ROAD,E,2,10,19,103.83996913104441,1.3026246610998955,103.84059908315483,1.3024590972915757
103000998,ARTHUR ROAD,E,3,20,29,103.88812157587378,1.3024467879891048,103.8882730626597,1.3033228152989749
103000999,ARTHUR ROAD,E,2,10,19,103.8882730626597,1.3033228152989749,103.88812157587378,1.3024467879891048
103001002,BEDOK RESERVOIR ROAD,C,5,40,49,103.93636757240168,1.34033817545588,103.93700564947514,1.3414544578880896
103001003,BEDOK RESERVOIR ROAD,C,4,30,39,103.93700564947514,1.3414544578880896,103.93636757240168,1.34033817545588
103001006,BEDOK RESERVOIR ROAD,C,5,40,49,103.93700564947514,1.3414544578880896,103.93759652704715,1.3425987954630587
103001007,BEDOK RESERVOIR ROAD,C,4,30,39,103.93759652704715,1.3425987954630587,103.93700564947514,1.3414544578880896
103001010,BEDOK RESERVOIR ROAD,C,4,30,39,103.93151372717654,1.3379520601149266,103.93242761921088,1.3378617043922947
103001011,BEDOK RESERVOIR ROAD,C,4,30,39,103.93242761921088,1.3378617043922947,103.93151372717654,1.3379520601149266
103001014,JALAN SULTAN,C,3,20,29,103.86070305839088,1.3041716079250012,103.8612214025896,1.3033318543866834
103001015,JALAN SULTAN,C,2,10,19,103.8612214025896,1.3033318543866834,103.86070305839088,1.3041716079250012
103001018,BISHAN ROAD,C,4,30,39,103.84747160828421,1.349455495087144,103.84777910458106,1.3508288520103235
103001019,BISHAN ROAD,C,4,30,39,103.84777910458106,1.3508288520103235,103.84747160828421,1.349455495087144
103001022,BISHAN ROAD,C,4,30,39,103.84734529408348,1.3488913352141585,103.84747160828421,1.349455495087144
103001023,BISHAN ROAD,C,3,20,29,103.84747160828421,1.349455495087144,103.84734529408348,1.3488913352141585
103001034,BOON LAY AVENUE,C,3,20,29,103.71041686476453,1.3472543044108394,103.70976275448838,1.3458977909039784
103001035,BOON LAY AVENUE,C,4,30,39,103.70976275448838,1.3458977909039784,103.71041686476453,1.3472543044108394
103001038,BOON LAY AVENUE,C,3,20,29,103.70976275448838,1.3458977909039784,103.70930947581078,1.3455495249467528
103001039,BOON LAY AVENUE,C,3,20,29,103.70930947581078,1.3455495249467528,103.70976275448838,1.3458977909039784
103001042,BOON LAY AVENUE,C,3,20,29,103.70714324306503,1.3440545475479635,103.7075515692584,1.344343928501278
103001043,BOON LAY AVENUE,C,4,30,39,103.7075515692584,1.344343928501278,103.70714324306503,1.3440545475479635
103001044,MOULMEIN ROAD,F,5,40,49,103.84792388137056,1.31886026171601,103.84838600107199,1.319450709571759
103001048,MOULMEIN ROAD,F,4,30,39,103.85122896251939,1.3190500932755969,103.85242780063555,1.3189656799602085
103001054,WORCESTER ROAD,E,3,20,29,103.85249622747389,1.313358012769702,103.85314368834017,1.313597881369882
103001055,WORCESTER ROAD,E,3,20,29,103.85314368834017,1.313597881369882,103.85249622747389,1.313358012769702
103001058,WINSTEDT DRIVE,E,2,10,19,103.84267399691635,1.3099261678549536,103.84297256751098,1.3101593752468101
103001059,WINSTEDT DRIVE,E,3,20,29,103.84297256751098,1.3101593752468101,103.84267399691635,1.3099261678549536
103001066,DRAYCOTT PARK,D,3,20,29,103.83141667541084,1.3099035483864083,103.83149312374148,1.3101476274410442
103001067,DRAYCOTT PARK,D,4,30,39,103.83149312374148,1.3101476274410442,103.83141667541084,1.3099035483864083
103001070,DRAYCOTT PARK,D,4,30,39,103.83141667541084,1.3099035483864083,103.83126111851554,1.3101156398782912
103001071,DRAYCOTT PARK,D,3,20,29,103.83126111851554,1.3101156398782912,103.83141667541084,1.3099035483864083
103001074,NASSIM ROAD,D,5,40,49,103.82052243609898,1.31058157265364,103.8210801506698,1.3098953706522087
103001075,NASSIM ROAD,D,4,30,39,103.8210801506698,1.3098953706522087,103.82052243609898,1.31058157265364
103001076,STEVENS ROAD,C,4,30,39,103.83333771825176,1.310822121421863,103.83345390955975,1.3098922536055888
103001082,KING GEORGES AVENUE,D,5,40,49,103.85955238978066,1.3077282875177416,103.85909560812084,1.3072420606194894
103001083,KING GEORGES AVENUE,D,3,20,29,103.85909560812084,1.3072420606194894,103.85955238978066,1.3077282875177416
103001086,MAUDE ROAD,E,4,30,39,103.85909560812084,1.3072420606194894,103.85846810483393,1.3078794361010724
103001087,MAUDE ROAD,E,3,20,29,103.85846810483393,1.3078794361010724,103.85909560812084,1.3072420606194894
103001088,BUFFALO ROAD,E,4,30,39,103.8501717998829,1.3071850894685886,103.85006617620294,1.307272894948953
103001094,CLUNY ROAD,D,3,20,29,103.81885660049718,1.3071188143532448,103.81871264830949,1.3079617809120705
103001095,CLUNY ROAD,D,3,20,29,103.81871264830949,1.3079617809120705,103.81885660049718,1.3071188143532448
103001098,CAIRNHILL ROAD,C,4,30,39,103.83645862549653,1.307170122823936,103.8370603471685,1.3073852522841434
103001099,CAIRNHILL ROAD,C,2,10,19,103.8370603471685,1.3073852522841434,103.83645862549653,1.307170122823936
103001100,MOULMEIN ROAD,F,4,30,39,103.84476840899393,1.3185545940225802,103.84414294327067,1.3181085280127
103001106,CHANDER ROAD,E,8,70,999,103.85222615590367,1.309299949684641,103.85269430495329,1.3100042924352346
103001107,CHANDER ROAD,E,1,0,9,103.85269430495329,1.3100042924352346,103.85222615590367,1.309299949684641
103001110,HORNE ROAD,E,2,10,19,103.8617179711374,1.309384725200985,103.86179915389253,1.3092891871958876
103001111,HORNE ROAD,E,6,50,59,103.86179915389253,1.3092891871958876,103.8617179711374,1.309384725200985
103001114,KITCHENER ROAD,D,3,20,29,103.85656144683719,1.3105239615560678,103.85782331164867,1.3092864620940106
103001115,KITCHENER ROAD,D,2,10,19,103.85782331164867,1.3092864620940106,103.85656144683719,1.3105239615560678
103001116,OLD AIRPORT ROAD,F,5,40,49,103.88324038023666,1.3065538078292014,103.8830242190826,1.305298120233709
103001120,UPPER WELD ROAD,D,4,30,39,103.85425391832095,1.3059928888694998,103.85522047922288,1.305277654723263
103001124,TANGLIN ROAD,F,3,20,29,103.82352616140828,1.3052748735326998,103.82343904606199,1.3055888686305448
103001128,NAPIER ROAD,F,3,20,29,103.82220600682551,1.3053978073470158,103.82352616140828,1.3052748735326998
103001134,BISHAN ROAD,C,5,40,49,103.84777910458106,1.3508288520103235,103.84808674500522,1.3522028690601513
103001135,BISHAN ROAD,C,4,30,39,103.84808674500522,1.3522028690601513,103.84777910458106,1.3508288520103235
103001138,KALLANG AVENUE,D,8,70,999,103.86683186105031,1.3121234483919337,103.86824892611672,1.3114124898343449
103001139,KALLANG AVENUE,D,8,70,999,103.86824892611672,1.3114124898343449,103.86683186105031,1.3121234483919337
103001142,KALLANG AVENUE,D,7,60,69,103.86824892611672,1.3114124898343449,103.86714226096593,1.3104938696843227
103001143,KALLANG AVENUE,D,8,70,999,103.86714226096593,1.3104938696843227,103.86824892611672,1.3114124898343449
103001146,BISHAN ROAD,C,5,40,49,103.85029407367034,1.3570406703029732,103.85088952430387,1.3580342639922915
103001147,BISHAN ROAD,C,5,40,49,103.85088952430387,1.3580342639922915,103.85029407367034,1.3570406703029732
103001150,BISHAN ROAD,C,5,40,49,103.85088952430387,1.3580342639922915,103.8514849754271,1.3590278665630788
103001151,BISHAN ROAD,C,6,50,59,103.8514849754271,1.3590278665630788,103.85088952430387,1.3580342639922915
